Tourist ID,Age,Interests,Preferred Tour Duration,Accessibility,Site Name,Sites Visited,Tour Duration,Route ID,Tourist Rating,System Response Time,Recommendation Accuracy,VR Experience Quality,Satisfaction
2285,59,['History'],3,True,Machu Picchu,"['Great Wall of China', 'Colosseum', 'Machu Picchu']",7,2285000,3.1,1.54,86,4.3,3
2286,35,"['History', 'Nature']",3,True,Eiffel Tower,"['Great Wall of China', 'Colosseum', 'Eiffel Tower']",9,2286000,2.5,4.79,91,4.9,3
2287,37,"['Art', 'History', 'Cultural']",5,True,Great Wall of China,['Colosseum'],2,2287000,1.7,4.7,91,4.5,3
2288,52,"['Cultural', 'History', 'Art']",3,False,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Great Wall of China']",9,2288000,3.3,1.67,95,4.1,3
2289,41,"['Cultural', 'Nature']",3,True,Machu Picchu,['Great Wall of China'],1,2289000,3.4,1.81,92,4.9,3
2290,69,['Cultural'],8,False,Eiffel Tower,['Colosseum'],1,2290000,3.5,2.91,100,4.2,4
2291,18,['Art'],4,True,Eiffel Tower,"['Colosseum', 'Great Wall of China']",2,2291000,5.0,2.8,98,4.5,5
2292,37,"['Nature', 'Art', 'Architecture']",3,False,Eiffel Tower,"['Colosseum', 'Great Wall of China', 'Eiffel Tower']",7,2292000,3.4,1.56,89,4.1,3
2293,55,"['History', 'Art', 'Cultural']",3,False,Machu Picchu,"['Taj Mahal', 'Colosseum']",5,2293000,2.4,2.13,91,4.2,3
2294,30,"['Cultural', 'Architecture']",5,False,Colosseum,['Machu Picchu'],2,2294000,3.4,3.78,97,4.2,3
2295,55,['Nature'],5,False,Eiffel Tower,"['Great Wall of China', 'Taj Mahal']",5,2295000,4.8,1.56,100,4.6,5
2296,45,['Nature'],7,True,Great Wall of China,['Great Wall of China'],3,2296000,3.4,2.31,97,4.4,3
2297,34,['Cultural'],5,True,Eiffel Tower,"['Taj Mahal', 'Great Wall of China']",3,2297000,2.4,4.32,89,4.6,3
2298,37,"['History', 'Cultural']",4,True,Machu Picchu,"['Colosseum', 'Eiffel Tower']",3,2298000,1.7,2.33,93,4.7,3
2299,55,"['Art', 'Nature', 'History']",8,False,Taj Mahal,"['Eiffel Tower', 'Colosseum']",5,2299000,1.8,4.04,88,4.1,3
2300,54,"['Architecture', 'Art']",3,True,Taj Mahal,['Taj Mahal'],3,2300000,4.0,2.11,97,4.4,4
2301,42,"['Art', 'Cultural', 'History']",4,False,Machu Picchu,"['Taj Mahal', 'Great Wall of China']",2,2301000,4.8,2.58,94,4.8,5
2302,34,"['Nature', 'Art', 'Architecture']",4,True,Taj Mahal,"['Eiffel Tower', 'Colosseum', 'Great Wall of China']",4,2302000,4.2,2.1,96,4.3,4
2303,37,['Cultural'],8,False,Machu Picchu,"['Machu Picchu', 'Colosseum']",3,2303000,3.7,3.52,85,4.5,4
2304,68,['Art'],5,True,Eiffel Tower,"['Eiffel Tower', 'Great Wall of China']",3,2304000,2.6,2.87,90,4.9,3
2305,53,['Cultural'],4,False,Taj Mahal,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",5,2305000,3.3,1.73,100,4.1,3
2306,39,"['Architecture', 'Cultural']",4,False,Eiffel Tower,"['Eiffel Tower', 'Taj Mahal', 'Great Wall of China']",6,2306000,4.8,3.49,89,4.2,5
2307,63,['Nature'],5,False,Colosseum,"['Machu Picchu', 'Taj Mahal']",3,2307000,1.5,1.98,91,4.7,3
2308,69,"['Cultural', 'History']",8,True,Taj Mahal,"['Taj Mahal', 'Colosseum']",6,2308000,3.5,2.4,92,4.7,4
2309,37,['History'],6,True,Eiffel Tower,"['Colosseum', 'Great Wall of China', 'Eiffel Tower']",8,2309000,2.2,1.8,87,5.0,3
2310,36,['Art'],5,False,Great Wall of China,"['Great Wall of China', 'Taj Mahal']",5,2310000,3.0,3.97,97,5.0,3
2311,49,"['Nature', 'History']",7,False,Colosseum,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",7,2311000,2.1,2.38,96,4.5,3
2312,44,['Cultural'],8,False,Colosseum,['Colosseum'],2,2312000,3.0,1.6,86,4.3,3
2313,56,"['History', 'Nature']",8,False,Taj Mahal,['Eiffel Tower'],2,2313000,4.8,3.42,95,4.3,5
2314,66,['Architecture'],4,False,Colosseum,['Colosseum'],2,2314000,4.7,1.91,99,4.3,5
2315,25,"['History', 'Nature', 'Cultural']",6,False,Colosseum,['Colosseum'],3,2315000,1.5,3.93,90,4.1,3
2316,44,"['Architecture', 'History']",6,True,Great Wall of China,['Machu Picchu'],1,2316000,1.4,3.2,100,4.3,3
2317,18,['Nature'],8,True,Eiffel Tower,['Great Wall of China'],1,2317000,3.5,3.6,94,4.6,4
2318,54,"['Architecture', 'Cultural', 'History']",7,True,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu']",4,2318000,2.6,2.43,97,4.5,3
2319,61,['History'],3,False,Taj Mahal,"['Eiffel Tower', 'Great Wall of China', 'Taj Mahal']",9,2319000,5.0,1.55,93,4.4,5
2320,43,"['Nature', 'Cultural', 'History']",8,True,Eiffel Tower,['Taj Mahal'],1,2320000,1.8,2.0,95,4.7,3
2321,34,['Cultural'],5,True,Machu Picchu,"['Eiffel Tower', 'Colosseum']",4,2321000,2.8,3.26,91,4.2,3
2322,24,['History'],7,True,Eiffel Tower,['Taj Mahal'],2,2322000,1.1,1.88,100,4.5,3
2323,53,"['Art', 'Cultural']",8,True,Eiffel Tower,"['Colosseum', 'Taj Mahal']",6,2323000,3.3,3.3,97,4.8,3
2324,46,['History'],6,True,Eiffel Tower,['Great Wall of China'],2,2324000,3.6,4.51,90,4.2,4
2325,66,"['History', 'Art', 'Architecture']",7,True,Colosseum,"['Colosseum', 'Taj Mahal']",3,2325000,4.5,3.02,87,4.0,5
2326,26,"['History', 'Art']",7,False,Great Wall of China,['Eiffel Tower'],1,2326000,1.4,1.87,97,4.7,3
2327,22,"['Architecture', 'History', 'Nature']",5,False,Machu Picchu,['Taj Mahal'],1,2327000,1.0,3.44,94,4.8,3
2328,57,['Nature'],3,False,Machu Picchu,['Eiffel Tower'],2,2328000,4.7,2.33,96,4.5,5
2329,41,"['Cultural', 'Art', 'Architecture']",4,True,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu']",5,2329000,3.9,2.77,99,4.5,4
2330,45,"['Architecture', 'Art']",8,False,Taj Mahal,"['Colosseum', 'Taj Mahal']",4,2330000,3.1,2.42,86,4.7,3
2331,22,['Cultural'],3,False,Colosseum,['Great Wall of China'],2,2331000,1.1,4.38,87,4.1,3
2332,53,"['Art', 'Nature']",8,False,Machu Picchu,['Taj Mahal'],2,2332000,2.7,4.41,87,4.3,3
2333,54,"['Cultural', 'Architecture']",8,True,Eiffel Tower,"['Taj Mahal', 'Colosseum', 'Eiffel Tower']",6,2333000,1.1,2.01,92,4.4,3
2334,68,"['Architecture', 'Cultural']",8,True,Great Wall of China,"['Eiffel Tower', 'Great Wall of China']",2,2334000,3.4,1.68,97,4.2,3
2335,51,['Cultural'],5,True,Eiffel Tower,['Taj Mahal'],2,2335000,1.1,3.07,95,4.8,3
2336,53,"['Cultural', 'Architecture', 'Nature']",8,False,Colosseum,"['Machu Picchu', 'Eiffel Tower']",3,2336000,2.8,4.9,90,4.3,3
2337,48,['History'],8,False,Taj Mahal,['Colosseum'],1,2337000,4.6,3.84,98,4.9,5
2338,48,['Nature'],5,True,Great Wall of China,"['Colosseum', 'Taj Mahal', 'Great Wall of China']",6,2338000,4.6,3.86,92,4.0,5
2339,24,['Architecture'],8,False,Great Wall of China,"['Machu Picchu', 'Colosseum']",3,2339000,2.7,1.53,98,4.7,3
2340,56,"['Art', 'Architecture']",8,True,Great Wall of China,['Great Wall of China'],1,2340000,3.9,4.69,85,4.5,4
2341,41,"['Nature', 'Architecture']",6,True,Great Wall of China,['Great Wall of China'],3,2341000,1.4,4.8,88,4.1,3
2342,28,"['Nature', 'Art']",8,True,Great Wall of China,"['Colosseum', 'Taj Mahal']",2,2342000,4.1,2.17,85,4.1,4
2343,45,"['History', 'Art']",7,True,Machu Picchu,"['Machu Picchu', 'Eiffel Tower', 'Taj Mahal']",7,2343000,4.5,4.59,85,4.2,5
2344,69,"['History', 'Nature']",4,True,Taj Mahal,"['Colosseum', 'Eiffel Tower']",4,2344000,4.9,2.52,95,4.6,5
2345,59,"['History', 'Art', 'Architecture']",4,True,Great Wall of China,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",7,2345000,2.0,1.82,99,4.8,3
2346,25,"['Nature', 'Architecture', 'Cultural']",7,True,Taj Mahal,"['Great Wall of China', 'Colosseum']",2,2346000,2.1,1.76,97,4.2,3
2347,35,"['History', 'Nature', 'Architecture']",7,True,Great Wall of China,"['Great Wall of China', 'Taj Mahal']",3,2347000,4.5,2.8,99,4.9,5
2348,49,"['Nature', 'History', 'Architecture']",6,True,Great Wall of China,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",9,2348000,2.7,4.86,93,4.7,3
2349,65,"['Nature', 'Architecture']",3,True,Machu Picchu,['Machu Picchu'],3,2349000,3.0,2.06,99,4.7,3
2350,63,"['Nature', 'Art']",8,True,Colosseum,"['Eiffel Tower', 'Machu Picchu']",3,2350000,2.3,3.39,96,4.6,3
2351,33,['Art'],7,False,Eiffel Tower,"['Great Wall of China', 'Taj Mahal', 'Colosseum']",5,2351000,2.7,3.55,95,4.9,3
2352,22,"['Cultural', 'History', 'Art']",7,False,Taj Mahal,"['Colosseum', 'Taj Mahal', 'Machu Picchu']",6,2352000,1.6,4.39,92,4.5,3
2353,18,['History'],4,False,Great Wall of China,['Machu Picchu'],2,2353000,3.9,3.26,90,4.3,4
2354,58,"['Cultural', 'Art']",8,False,Machu Picchu,"['Great Wall of China', 'Colosseum', 'Eiffel Tower']",6,2354000,1.8,2.0,97,4.8,3
2355,34,['Nature'],6,True,Colosseum,"['Eiffel Tower', 'Machu Picchu', 'Great Wall of China']",7,2355000,2.3,3.91,93,5.0,3
2356,46,"['Cultural', 'Art', 'History']",6,True,Taj Mahal,"['Machu Picchu', 'Taj Mahal', 'Colosseum']",7,2356000,3.7,3.68,86,4.6,4
2357,62,['Art'],3,False,Taj Mahal,['Machu Picchu'],3,2357000,1.4,3.66,94,4.9,3
2358,44,"['History', 'Cultural', 'Architecture']",8,True,Eiffel Tower,"['Colosseum', 'Great Wall of China', 'Taj Mahal']",4,2358000,3.6,5.0,95,4.3,4
2359,36,"['Nature', 'Architecture', 'History']",5,True,Taj Mahal,"['Eiffel Tower', 'Machu Picchu']",6,2359000,4.8,2.88,89,4.1,5
2360,70,"['Architecture', 'Art']",5,True,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",4,2360000,4.9,3.64,85,4.4,5
2361,25,"['Nature', 'Art', 'History']",4,True,Eiffel Tower,['Great Wall of China'],3,2361000,3.2,4.6,88,4.9,3
2362,18,['Architecture'],7,False,Machu Picchu,['Colosseum'],1,2362000,2.1,4.6,93,5.0,3
2363,42,"['Architecture', 'Cultural']",7,False,Colosseum,"['Taj Mahal', 'Colosseum']",3,2363000,5.0,4.88,100,4.2,5
2364,40,['Nature'],4,False,Eiffel Tower,"['Taj Mahal', 'Machu Picchu']",3,2364000,2.3,3.99,90,4.6,3
2365,64,"['Nature', 'Cultural', 'Architecture']",8,False,Eiffel Tower,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",5,2365000,2.7,2.77,100,4.8,3
2366,68,"['Art', 'History']",4,True,Taj Mahal,['Great Wall of China'],2,2366000,3.0,4.15,93,4.9,3
2367,68,['History'],6,True,Eiffel Tower,['Great Wall of China'],3,2367000,4.6,2.0,88,4.2,5
2368,62,"['Architecture', 'Cultural', 'Nature']",6,True,Machu Picchu,['Eiffel Tower'],1,2368000,1.1,4.2,99,4.8,3
2369,37,"['Art', 'Nature', 'Cultural']",4,True,Great Wall of China,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",7,2369000,4.6,3.83,100,4.1,5
2370,65,['Art'],7,True,Machu Picchu,"['Eiffel Tower', 'Machu Picchu', 'Colosseum']",7,2370000,4.9,3.63,92,5.0,5
2371,42,"['Architecture', 'Art', 'Cultural']",4,False,Colosseum,['Colosseum'],1,2371000,2.5,4.55,94,4.4,3
2372,66,['History'],3,False,Colosseum,"['Eiffel Tower', 'Taj Mahal']",4,2372000,1.4,4.97,89,4.8,3
2373,45,['Cultural'],8,True,Machu Picchu,['Colosseum'],3,2373000,2.6,4.02,99,4.6,3
2374,62,['Nature'],8,False,Machu Picchu,"['Machu Picchu', 'Great Wall of China']",2,2374000,1.4,1.52,100,4.1,3
2375,42,"['Art', 'Architecture']",8,False,Eiffel Tower,['Colosseum'],1,2375000,1.3,1.69,95,4.0,3
2376,51,"['Art', 'History', 'Nature']",3,False,Eiffel Tower,['Eiffel Tower'],3,2376000,4.8,2.8,92,4.4,5
2377,34,"['Nature', 'Art', 'Cultural']",5,True,Taj Mahal,['Great Wall of China'],3,2377000,2.9,1.92,99,4.0,3
2378,43,"['Nature', 'Architecture', 'Art']",8,True,Eiffel Tower,['Eiffel Tower'],2,2378000,2.3,3.55,99,4.8,3
2379,41,"['Art', 'Nature', 'Architecture']",6,False,Colosseum,"['Machu Picchu', 'Taj Mahal']",4,2379000,1.6,4.2,99,4.6,3
2380,40,['History'],5,False,Colosseum,"['Taj Mahal', 'Colosseum']",2,2380000,1.5,3.2,92,4.8,3
2381,23,['Cultural'],3,True,Colosseum,['Eiffel Tower'],2,2381000,2.6,3.0,98,4.4,3
2382,37,['History'],3,False,Machu Picchu,"['Machu Picchu', 'Great Wall of China', 'Colosseum']",5,2382000,4.4,2.8,94,4.9,4
2383,34,['Architecture'],7,False,Colosseum,"['Taj Mahal', 'Machu Picchu']",2,2383000,2.8,3.36,96,4.4,3
2384,23,"['Art', 'Architecture', 'Cultural']",6,True,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu', 'Taj Mahal']",3,2384000,3.5,2.39,97,4.5,4
2385,61,"['Nature', 'Art', 'Cultural']",4,False,Machu Picchu,"['Machu Picchu', 'Colosseum', 'Eiffel Tower']",8,2385000,1.2,3.36,94,4.4,3
2386,51,"['History', 'Architecture']",7,False,Great Wall of China,['Taj Mahal'],3,2386000,1.9,4.62,100,4.1,3
2387,22,['Nature'],3,False,Colosseum,['Great Wall of China'],1,2387000,3.5,2.87,85,5.0,4
2388,58,"['History', 'Cultural', 'Nature']",3,False,Colosseum,"['Great Wall of China', 'Eiffel Tower']",5,2388000,2.7,4.31,89,4.2,3
2389,40,"['Architecture', 'Art']",7,False,Machu Picchu,"['Colosseum', 'Great Wall of China']",3,2389000,3.8,4.59,97,4.7,4
2390,59,"['Cultural', 'History']",4,True,Colosseum,['Colosseum'],1,2390000,1.8,3.82,99,4.7,3
2391,63,['Architecture'],8,False,Eiffel Tower,['Colosseum'],1,2391000,3.8,4.26,99,4.5,4
2392,40,"['History', 'Art', 'Nature']",8,False,Colosseum,"['Colosseum', 'Great Wall of China']",4,2392000,2.5,4.09,86,4.4,3
2393,45,['History'],3,False,Eiffel Tower,['Eiffel Tower'],2,2393000,1.0,1.7,100,4.4,3
2394,51,['Cultural'],8,True,Machu Picchu,['Taj Mahal'],2,2394000,1.4,2.39,85,4.9,3
2395,53,"['History', 'Art', 'Nature']",3,True,Colosseum,['Great Wall of China'],1,2395000,2.6,4.47,97,4.8,3
2396,27,"['Architecture', 'Nature']",3,True,Eiffel Tower,['Colosseum'],3,2396000,2.8,2.5,89,4.5,3
2397,34,"['Cultural', 'Nature', 'History']",4,True,Great Wall of China,"['Taj Mahal', 'Colosseum', 'Eiffel Tower']",6,2397000,1.8,2.65,99,4.4,3
2398,65,"['Art', 'Cultural', 'Architecture']",5,False,Colosseum,"['Eiffel Tower', 'Taj Mahal', 'Great Wall of China']",6,2398000,2.7,1.63,90,4.5,3
2399,62,['Nature'],8,True,Great Wall of China,"['Great Wall of China', 'Machu Picchu', 'Colosseum']",8,2399000,1.4,4.84,99,5.0,3
2400,51,"['History', 'Cultural', 'Architecture']",4,True,Great Wall of China,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",6,2400000,2.4,4.37,90,4.8,3
2401,30,"['Nature', 'History', 'Cultural']",5,False,Taj Mahal,['Taj Mahal'],1,2401000,2.1,4.05,97,4.3,3
2402,35,"['Cultural', 'Architecture', 'History']",5,False,Machu Picchu,['Colosseum'],1,2402000,2.1,1.53,100,4.2,3
2403,42,['Cultural'],6,True,Machu Picchu,"['Eiffel Tower', 'Machu Picchu', 'Great Wall of China']",3,2403000,4.3,4.02,98,4.2,4
2404,65,"['Art', 'Cultural', 'Nature']",7,True,Machu Picchu,"['Colosseum', 'Taj Mahal']",5,2404000,2.2,4.78,91,4.3,3
2405,38,['Architecture'],3,True,Taj Mahal,"['Eiffel Tower', 'Great Wall of China']",4,2405000,4.2,3.55,85,4.3,4
2406,53,['History'],6,False,Machu Picchu,['Great Wall of China'],3,2406000,2.7,1.94,89,5.0,3
2407,58,"['Cultural', 'Nature']",8,False,Colosseum,"['Colosseum', 'Machu Picchu']",4,2407000,4.3,4.85,88,4.0,4
2408,66,"['Nature', 'Cultural', 'History']",3,True,Eiffel Tower,['Colosseum'],3,2408000,1.4,2.92,96,4.3,3
2409,36,"['Nature', 'Cultural', 'Architecture']",7,True,Colosseum,"['Taj Mahal', 'Machu Picchu', 'Eiffel Tower']",6,2409000,1.9,2.92,88,4.5,3
2410,45,['History'],3,True,Machu Picchu,['Taj Mahal'],3,2410000,2.0,1.96,99,4.1,3
2411,57,"['Nature', 'Cultural']",5,False,Eiffel Tower,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",5,2411000,3.8,4.45,93,4.1,4
2412,66,"['Architecture', 'History', 'Nature']",3,False,Eiffel Tower,"['Machu Picchu', 'Taj Mahal', 'Great Wall of China']",7,2412000,1.4,3.27,87,4.8,3
2413,48,"['Architecture', 'History']",4,False,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu']",3,2413000,1.7,3.43,95,4.7,3
2414,40,"['Cultural', 'Architecture']",6,True,Eiffel Tower,"['Machu Picchu', 'Eiffel Tower']",4,2414000,1.7,3.91,95,4.4,3
2415,56,"['Cultural', 'Architecture']",4,False,Eiffel Tower,"['Colosseum', 'Great Wall of China', 'Taj Mahal']",9,2415000,1.5,2.29,89,4.2,3
2416,21,['Cultural'],7,False,Colosseum,"['Eiffel Tower', 'Colosseum']",4,2416000,3.7,3.08,92,4.1,4
2417,57,['Nature'],4,False,Machu Picchu,['Taj Mahal'],1,2417000,3.8,4.25,93,4.9,4
2418,66,['Nature'],4,True,Eiffel Tower,"['Taj Mahal', 'Eiffel Tower', 'Colosseum']",6,2418000,4.8,3.57,100,4.3,5
2419,31,['History'],5,True,Colosseum,"['Taj Mahal', 'Great Wall of China']",3,2419000,1.7,1.52,95,5.0,3
2420,38,['History'],4,False,Colosseum,"['Eiffel Tower', 'Machu Picchu']",3,2420000,4.7,1.55,85,4.5,5
2421,53,"['Nature', 'Art']",7,True,Taj Mahal,"['Eiffel Tower', 'Machu Picchu', 'Taj Mahal']",8,2421000,1.5,2.78,92,4.1,3
2422,66,"['History', 'Nature', 'Architecture']",4,True,Colosseum,"['Taj Mahal', 'Colosseum']",4,2422000,3.9,4.0,94,4.5,4
2423,63,"['Architecture', 'History', 'Nature']",3,True,Colosseum,"['Eiffel Tower', 'Great Wall of China']",5,2423000,3.6,3.95,97,4.7,4
2424,30,"['Nature', 'Architecture', 'History']",7,False,Great Wall of China,['Taj Mahal'],3,2424000,1.3,2.58,99,4.0,3
2425,69,"['Cultural', 'History']",5,True,Eiffel Tower,['Machu Picchu'],3,2425000,2.3,3.19,87,4.4,3
2426,52,['Nature'],5,True,Colosseum,"['Machu Picchu', 'Colosseum', 'Eiffel Tower']",6,2426000,1.7,1.96,89,4.5,3
2427,47,"['Nature', 'History']",7,False,Great Wall of China,['Great Wall of China'],1,2427000,4.2,3.38,95,4.9,4
2428,54,['Cultural'],7,True,Machu Picchu,['Colosseum'],1,2428000,1.2,4.13,97,4.7,3
2429,52,"['Nature', 'Art', 'History']",7,True,Taj Mahal,['Eiffel Tower'],3,2429000,1.8,2.64,95,4.5,3
2430,29,"['Nature', 'History', 'Architecture']",7,False,Eiffel Tower,"['Eiffel Tower', 'Colosseum']",6,2430000,1.3,3.7,87,4.6,3
2431,42,['Cultural'],8,True,Colosseum,['Colosseum'],2,2431000,4.4,4.33,90,5.0,4
2432,30,"['History', 'Nature', 'Architecture']",8,True,Machu Picchu,['Machu Picchu'],1,2432000,4.9,2.44,88,4.7,5
2433,18,"['Architecture', 'Nature', 'Cultural']",4,True,Colosseum,"['Machu Picchu', 'Taj Mahal', 'Great Wall of China']",3,2433000,1.7,3.78,86,4.0,3
2434,46,['History'],5,True,Machu Picchu,"['Great Wall of China', 'Taj Mahal', 'Eiffel Tower']",7,2434000,3.7,2.51,90,4.5,4
2435,59,['Architecture'],7,False,Colosseum,"['Great Wall of China', 'Eiffel Tower', 'Colosseum']",6,2435000,3.1,3.64,94,4.6,3
2436,21,"['Cultural', 'Nature', 'Art']",7,True,Great Wall of China,"['Taj Mahal', 'Eiffel Tower']",5,2436000,2.6,2.46,96,4.3,3
2437,55,['Architecture'],5,True,Taj Mahal,"['Taj Mahal', 'Great Wall of China']",4,2437000,3.3,2.15,97,5.0,3
2438,46,"['Nature', 'Art']",7,True,Great Wall of China,['Eiffel Tower'],2,2438000,1.8,4.0,87,4.3,3
2439,28,['Art'],4,False,Machu Picchu,"['Eiffel Tower', 'Great Wall of China']",2,2439000,4.7,1.77,100,4.6,5
2440,69,"['History', 'Nature', 'Cultural']",5,True,Colosseum,"['Eiffel Tower', 'Machu Picchu']",3,2440000,4.8,1.74,99,4.4,5
2441,44,['History'],5,True,Great Wall of China,"['Taj Mahal', 'Colosseum', 'Great Wall of China']",5,2441000,4.9,3.3,98,4.4,5
2442,18,"['Nature', 'Architecture']",4,False,Machu Picchu,"['Great Wall of China', 'Machu Picchu']",4,2442000,4.1,3.9,99,4.9,4
2443,68,"['History', 'Architecture', 'Art']",3,True,Great Wall of China,['Colosseum'],3,2443000,4.7,4.29,92,4.4,5
2444,68,"['Art', 'Cultural']",4,True,Great Wall of China,"['Colosseum', 'Machu Picchu', 'Great Wall of China']",5,2444000,2.6,4.92,88,4.4,3
2445,30,['Nature'],7,False,Great Wall of China,"['Great Wall of China', 'Colosseum']",5,2445000,2.2,3.18,85,4.6,3
2446,64,"['History', 'Architecture']",4,True,Taj Mahal,"['Machu Picchu', 'Colosseum']",4,2446000,1.1,4.14,85,4.5,3
2447,57,['History'],4,False,Great Wall of China,"['Colosseum', 'Eiffel Tower', 'Taj Mahal']",8,2447000,3.1,2.34,92,4.0,3
2448,33,"['Nature', 'History', 'Architecture']",5,False,Colosseum,"['Colosseum', 'Taj Mahal', 'Machu Picchu']",5,2448000,4.2,3.28,91,4.5,4
2449,39,"['Art', 'Cultural', 'Architecture']",6,True,Machu Picchu,"['Colosseum', 'Eiffel Tower', 'Machu Picchu']",5,2449000,1.5,2.83,86,4.6,3
2450,62,"['Art', 'History']",7,True,Colosseum,"['Eiffel Tower', 'Colosseum']",2,2450000,4.4,1.71,88,4.4,4
2451,38,"['Architecture', 'History', 'Art']",6,False,Machu Picchu,"['Taj Mahal', 'Great Wall of China']",5,2451000,1.1,3.61,99,4.0,3
2452,26,"['History', 'Cultural', 'Nature']",4,False,Taj Mahal,"['Taj Mahal', 'Machu Picchu', 'Eiffel Tower']",7,2452000,1.6,3.56,99,4.2,3
2453,36,"['Architecture', 'Cultural']",3,False,Machu Picchu,"['Machu Picchu', 'Colosseum', 'Taj Mahal']",6,2453000,4.2,2.77,93,4.3,4
2454,23,"['Architecture', 'Nature']",4,True,Machu Picchu,['Machu Picchu'],3,2454000,3.9,3.42,96,4.1,4
2455,67,"['Art', 'History']",5,True,Great Wall of China,"['Great Wall of China', 'Colosseum']",5,2455000,3.6,4.91,89,4.5,4
2456,52,"['History', 'Nature']",7,False,Taj Mahal,"['Taj Mahal', 'Machu Picchu']",5,2456000,4.5,3.87,99,4.2,5
2457,20,"['Architecture', 'History']",3,True,Colosseum,"['Eiffel Tower', 'Machu Picchu', 'Colosseum']",7,2457000,1.4,2.12,100,4.8,3
2458,47,['Nature'],7,False,Great Wall of China,"['Machu Picchu', 'Taj Mahal', 'Eiffel Tower']",4,2458000,2.8,1.82,85,4.7,3
2459,38,"['Cultural', 'Art']",7,False,Taj Mahal,"['Colosseum', 'Taj Mahal']",6,2459000,3.1,4.91,98,5.0,3
2460,59,"['History', 'Architecture']",7,True,Machu Picchu,"['Eiffel Tower', 'Taj Mahal']",5,2460000,2.3,2.89,98,4.3,3
2461,65,['History'],7,False,Machu Picchu,"['Colosseum', 'Great Wall of China']",2,2461000,1.9,1.66,94,4.5,3
2462,56,"['History', 'Art']",6,False,Taj Mahal,"['Colosseum', 'Machu Picchu', 'Taj Mahal']",5,2462000,4.2,1.62,86,4.7,4
2463,36,"['Cultural', 'History', 'Art']",6,False,Great Wall of China,"['Colosseum', 'Taj Mahal']",4,2463000,4.9,4.9,86,4.3,5
2464,25,"['Nature', 'Art', 'Cultural']",4,True,Colosseum,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",6,2464000,3.4,4.63,87,4.5,3
2465,65,['Nature'],3,True,Colosseum,"['Machu Picchu', 'Taj Mahal', 'Great Wall of China']",4,2465000,4.6,2.74,91,4.8,5
2466,39,['Art'],3,False,Great Wall of China,['Machu Picchu'],2,2466000,4.9,3.08,96,4.2,5
2467,60,['Nature'],8,True,Taj Mahal,"['Colosseum', 'Machu Picchu']",4,2467000,4.6,2.13,96,4.0,5
2468,20,"['Nature', 'Art', 'Cultural']",3,True,Taj Mahal,['Great Wall of China'],1,2468000,1.2,2.01,86,4.3,3
2469,44,['Architecture'],6,False,Great Wall of China,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",6,2469000,2.3,4.34,93,4.8,3
2470,60,['Art'],5,False,Eiffel Tower,"['Eiffel Tower', 'Great Wall of China']",4,2470000,2.5,4.29,88,5.0,3
2471,29,['Art'],4,True,Taj Mahal,"['Colosseum', 'Great Wall of China', 'Eiffel Tower']",7,2471000,2.7,3.73,87,4.6,3
2472,38,"['Architecture', 'Cultural']",8,False,Taj Mahal,"['Eiffel Tower', 'Taj Mahal']",2,2472000,1.7,2.46,87,4.1,3
2473,58,['Art'],5,True,Eiffel Tower,['Taj Mahal'],2,2473000,1.1,3.99,99,4.3,3
2474,48,['History'],7,True,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Great Wall of China']",3,2474000,3.9,1.5,88,4.8,4
2475,62,['Art'],4,True,Great Wall of China,"['Machu Picchu', 'Colosseum', 'Taj Mahal']",5,2475000,4.9,3.45,94,4.8,5
2476,51,['Art'],8,False,Colosseum,['Taj Mahal'],3,2476000,2.6,3.28,89,4.4,3
2477,29,['Architecture'],4,True,Colosseum,"['Colosseum', 'Great Wall of China']",5,2477000,2.8,3.33,94,4.6,3
